"","X","id","DateTime","lat","lon","species","device","breed","dist","stop","label"
"904",917,179078,2019-03-21 10:08:23,-41.822,-73.625,"HUGO","5g","nb",34093.0822268023,1,1
"905",918,179078,2019-03-22 11:39:42,-41.745,-74.022,"HUGO","5g","nb",33398.2347399511,1,1
"906",919,179078,2019-03-24 21:22:37,-41.831,-73.637,"HUGO","5g","nb",1199.1200463691,1,1
"907",920,179078,2019-03-26 01:05:43,-41.825,-73.625,"HUGO","5g","nb",1923.6784303786,1,1
"908",921,179078,2019-03-27 04:23:47,-41.823,-73.648,"HUGO","5g","nb",1945.38084522994,1,1
"909",922,179078,2019-03-28 08:16:03,-41.829,-73.626,"HUGO","5g","nb",111.069973941204,1,1
"910",923,179078,2019-03-29 11:58:56,-41.83,-73.626,"HUGO","5g","nb",3918.43497742339,1,1
"911",924,179078,2019-03-30 14:42:50,-41.833,-73.673,"HUGO","5g","nb",7308.85598420526,1,1
"912",925,179078,2019-04-06 12:03:22,-41.862,-73.594,"HUGO","5g","nb",16226.9034636366,1,1
"913",926,179078,2019-04-07 12:57:05,-42.008,-73.601,"HUGO","5g","nb",1291708.37339526,0,0
"914",927,179078,2019-04-10 23:10:32,-31.013,-78.355,"HUGO","5g","nb",1741307.47973695,0,0
"915",928,179078,2019-04-11 23:01:13,-15.667,-82.076,"HUGO","5g","nb",1643064.04322817,0,0
"916",929,179078,2019-04-12 22:56:45,-1.229,-85.598,"HUGO","5g","nb",1058052.44398991,0,0
"917",930,179078,2019-04-14 00:14:11,8.326,-86.097,"HUGO","5g","nb",1362365.84462898,0,0
"918",931,179078,2019-04-15 00:06:00,20.28,-89.13,"HUGO","5g","nb",903050.016613533,0,0
"919",932,179078,2019-04-16 00:06:28,27.505,-93.244,"HUGO","5g","nb",296467.801326721,0,0
"920",933,179078,2019-04-16 23:55:06,30.031,-94.243,"HUGO","5g","nb",7049.05119499027,1,3
"921",934,179078,2019-04-18 02:50:40,30.034,-94.316,"HUGO","5g","nb",1809635.46316588,0,0
"922",935,179078,2019-04-25 01:05:11,46.108,-97.794,"HUGO","5g","nb",12490.6820578596,1,5
"923",936,179078,2019-04-26 03:29:28,46.052,-97.654,"HUGO","5g","nb",925206.724190819,0,0
"924",937,179078,2019-04-29 23:11:23,50.896,-107.85,"HUGO","5g","nb",30951.6256046213,1,7
"925",938,179078,2019-05-01 03:58:06,50.816,-108.271,"HUGO","5g","nb",348499.829649519,0,0
"926",939,179078,2019-05-02 06:22:15,52.08,-112.859,"HUGO","5g","nb",371240.570948511,0,0
"927",940,179078,2019-05-03 13:11:33,53.652,-117.723,"HUGO","5g","nb",590722.880394025,0,0
"928",941,179078,2019-05-04 19:36:15,54.89,-126.547,"HUGO","5g","nb",219821.168653247,0,0
"929",942,179078,2019-05-05 23:46:29,55.325,-129.907,"HUGO","5g","nb",40134.4748611036,1,0
"930",943,179078,2019-05-18 03:00:21,54.987,-129.688,"HUGO","5g","nb",18340.549418236,1,9
"931",944,179078,2019-06-20 20:02:57,55.144,-129.601,"HUGO","5g","nb",17815.2380686008,1,9
"932",945,179078,2019-06-28 01:13:31,54.987,-129.655,"HUGO","5g","nb",0,1,0
"933",946,179080,2019-03-13 01:31:41,-41.804,-73.622,"HUGO","5g","nb",2333.94287434968,1,1
"934",947,179080,2019-03-14 04:31:47,-41.825,-73.623,"HUGO","5g","nb",20442.9394280288,1,1
"935",948,179080,2019-03-15 09:03:43,-41.872,-73.385,"HUGO","5g","nb",17702.6291097785,1,1
"936",949,179080,2019-03-16 13:28:28,-41.831,-73.591,"HUGO","5g","nb",3854.15280202753,1,1
"937",950,179080,2019-03-18 21:23:24,-41.82,-73.547,"HUGO","5g","nb",10515.4517182714,1,1
"938",951,179080,2019-03-20 00:40:58,-41.829,-73.673,"HUGO","5g","nb",2267.61691087371,1,1
"939",952,179080,2019-03-21 03:48:09,-41.826,-73.646,"HUGO","5g","nb",3925.50704071151,1,1
"940",953,179080,2019-03-22 09:26:41,-41.805,-73.608,"HUGO","5g","nb",14896.5877407618,1,1
"941",954,179080,2019-03-23 13:25:03,-41.798,-73.787,"HUGO","5g","nb",13550.4120386653,1,1
"942",955,179080,2019-03-24 21:21:15,-41.831,-73.63,"HUGO","5g","nb",12449.9147877696,1,1
"943",956,179080,2019-03-25 21:08:30,-41.873,-73.769,"HUGO","5g","nb",10770.2486579669,1,1
"944",957,179080,2019-03-27 01:39:52,-41.807,-73.674,"HUGO","5g","nb",3678.92115779083,1,1
"945",958,179080,2019-03-28 04:40:49,-41.824,-73.636,"HUGO","5g","nb",3413.51417738604,1,1
"946",959,179080,2019-03-29 09:44:57,-41.822,-73.677,"HUGO","5g","nb",2499.93080025779,1,1
"947",960,179080,2019-03-30 13:30:58,-41.816,-73.706,"HUGO","5g","nb",6106.39403694138,1,1
"948",961,179080,2019-03-31 14:58:57,-41.805,-73.634,"HUGO","5g","nb",3634.32646856144,1,1
"949",962,179080,2019-04-01 21:25:33,-41.836,-73.648,"HUGO","5g","nb",3905.7699468136,1,1
"950",963,179080,2019-04-03 01:28:44,-41.802,-73.636,"HUGO","5g","nb",2580.85298630398,1,1
"951",964,179080,2019-04-04 04:00:32,-41.796,-73.606,"HUGO","5g","nb",6730.29436899064,1,1
"952",965,179080,2019-04-05 09:01:44,-41.851,-73.64,"HUGO","5g","nb",20850.7398247016,1,1
"953",966,179080,2019-04-06 13:29:05,-41.771,-73.413,"HUGO","5g","nb",2263.43855777521,1,1
"954",967,179080,2019-04-08 21:46:16,-41.759,-73.391,"HUGO","5g","nb",37638.2052249888,1,1
"955",968,179080,2019-04-09 23:13:53,-41.848,-72.954,"HUGO","5g","nb",1381966.18986747,0,0
"956",969,179080,2019-04-10 23:51:54,-30.17,-78.307,"HUGO","5g","nb",0,1,3
"957",970,179081,2019-03-12 00:24:15,-42.487,-73.691,"HUGO","5g","nb",2787.99864293673,1,1
"958",971,179081,2019-03-13 03:43:20,-42.462,-73.688,"HUGO","5g","nb",1437.36027316373,1,1
"959",972,179081,2019-03-14 07:38:02,-42.465,-73.705,"HUGO","5g","nb",5977.23626686545,1,1
"960",973,179081,2019-03-15 11:21:19,-42.429,-73.759,"HUGO","5g","nb",1985.51501675238,1,1
"961",974,179081,2019-03-16 14:04:26,-42.439,-73.739,"HUGO","5g","nb",16215.5366026574,1,1
"962",975,179081,2019-03-18 20:46:36,-42.435,-73.542,"HUGO","5g","nb",32507.6768296381,1,1
"963",976,179081,2019-03-20 00:32:19,-42.156,-73.661,"HUGO","5g","nb",77381.7373397369,0,0
"964",977,179081,2019-03-21 03:48:17,-42.851,-73.597,"HUGO","5g","nb",1855.9809053813,1,3
"965",978,179081,2019-03-22 07:45:17,-42.866,-73.587,"HUGO","5g","nb",2124.90253602203,1,3
"966",979,179081,2019-03-23 10:45:23,-42.847,-73.584,"HUGO","5g","nb",15248.7854337794,1,3
"967",980,179081,2019-03-24 14:35:30,-42.726,-73.496,"HUGO","5g","nb",45243.1683129757,1,3
"968",981,179081,2019-03-25 21:04:51,-43.092,-73.739,"HUGO","5g","nb",30769.8788995538,1,0
"969",982,179081,2019-03-26 20:55:16,-42.832,-73.609,"HUGO","5g","nb",71305.0002127917,0,0
"970",983,179081,2019-03-28 00:06:14,-43.422,-73.264,"HUGO","5g","nb",113390.476342926,0,0
"971",984,179081,2019-03-29 03:40:09,-42.468,-73.758,"HUGO","5g","nb",401494.963203004,0,0
"972",985,179081,2019-03-31 09:23:35,-38.864,-73.379,"HUGO","5g","nb",301286.092689333,0,0
"973",986,179081,2019-04-01 12:56:24,-41.572,-73.601,"HUGO","5g","nb",79913.9244402735,0,0
"974",987,179081,2019-04-05 00:12:18,-42.099,-72.946,"HUGO","5g","nb",99888.2455887317,0,0
"975",988,179081,2019-04-06 02:08:42,-42.852,-73.61,"HUGO","5g","nb",23037.2658715455,1,0
"976",989,179081,2019-04-07 04:34:25,-42.645,-73.627,"HUGO","5g","nb",21681.4389955687,1,5
"977",990,179081,2019-04-08 09:27:00,-42.839,-73.656,"HUGO","5g","nb",3138.35229285522,1,5
"978",991,179081,2019-04-09 10:52:41,-42.835,-73.618,"HUGO","5g","nb",41483.4311788168,1,0
"979",992,179081,2019-04-10 14:58:36,-42.467,-73.532,"HUGO","5g","nb",76291.0053764664,0,0
"980",993,179081,2019-04-11 16:13:42,-41.984,-72.875,"HUGO","5g","nb",90914.13250895,0,0
"981",994,179081,2019-04-12 22:57:58,-42.51,-73.719,"HUGO","5g","nb",29950.5827421291,1,0
"982",995,179081,2019-04-14 01:27:49,-42.253,-73.609,"HUGO","5g","nb",15299.5307790184,1,7
"983",996,179081,2019-04-15 03:56:41,-42.352,-73.738,"HUGO","5g","nb",10842.5395901568,1,7
"984",997,179081,2019-04-16 07:54:47,-42.444,-73.694,"HUGO","5g","nb",931.879670929017,1,7
"985",998,179081,2019-04-17 10:14:30,-42.442,-73.705,"HUGO","5g","nb",29170.7471247793,1,7
"986",999,179081,2019-04-18 14:52:04,-42.704,-73.729,"HUGO","5g","nb",124800.45966801,0,0
"987",1000,179081,2019-04-19 15:08:23,-41.589,-73.543,"HUGO","5g","nb",97520.6979411979,0,0
"988",1001,179081,2019-04-20 22:31:52,-42.458,-73.711,"HUGO","5g","nb",43408.4130574562,1,0
"989",1002,179081,2019-04-22 02:29:34,-42.841,-73.606,"HUGO","5g","nb",8372.1639040404,1,9
"990",1003,179081,2019-04-23 04:05:49,-42.901,-73.668,"HUGO","5g","nb",8405.85186145214,1,0
"991",1004,179081,2019-04-24 08:02:41,-42.85,-73.592,"HUGO","5g","nb",51525.2622140701,0,0
"992",1005,179081,2019-04-25 11:58:28,-42.395,-73.714,"HUGO","5g","nb",10922.8201979816,1,0
"993",1006,179081,2019-04-26 15:24:41,-42.428,-73.839,"HUGO","5g","nb",15760.9759237723,1,11
"994",1007,179081,2019-04-28 21:14:09,-42.47,-73.656,"HUGO","5g","nb",3460.08570450701,1,11
"995",1008,179081,2019-04-30 01:49:09,-42.477,-73.697,"HUGO","5g","nb",4021.0837033866,1,11
"996",1009,179081,2019-05-01 03:57:33,-42.505,-73.666,"HUGO","5g","nb",1658.27329751767,1,11
"997",1010,179081,2019-05-02 04:14:37,-42.493,-73.654,"HUGO","5g","nb",2614.9424566216,1,11
"998",1011,179081,2019-05-03 10:17:33,-42.476,-73.632,"HUGO","5g","nb",6310.18408493519,1,11
"999",1012,179081,2019-05-04 11:42:34,-42.505,-73.698,"HUGO","5g","nb",5736.9615150329,1,0
"1000",1013,179081,2019-05-05 14:38:36,-42.454,-73.687,"HUGO","5g","nb",460079.100055841,0,0
"1001",1014,179081,2019-05-06 21:20:33,-41.126,-68.443,"HUGO","5g","nb",0,1,13
"1002",1063,179084,2019-03-12 23:43:34,-41.829,-73.642,"HUGO","5g","nb",1117.01764231334,1,1
"1003",1064,179084,2019-03-14 03:24:24,-41.82,-73.636,"HUGO","5g","nb",13346.042404111,1,1
"1004",1065,179084,2019-03-15 04:07:25,-41.879,-73.776,"HUGO","5g","nb",2527.37968607887,1,1
"1005",1066,179084,2019-03-16 10:19:30,-41.865,-73.752,"HUGO","5g","nb",1725.17526093276,1,1
"1006",1067,179084,2019-03-17 13:42:53,-41.879,-73.743,"HUGO","5g","nb",102785.517539563,0,0
"1007",1068,179084,2019-03-19 20:34:30,-41.563,-72.582,"HUGO","5g","nb",94527.3382744468,0,0
"1008",1069,179084,2019-03-20 23:50:24,-41.793,-73.675,"HUGO","5g","nb",4854.97078995348,1,3
"1009",1070,179084,2019-03-22 03:25:28,-41.828,-73.64,"HUGO","5g","nb",21796.7025412555,1,3
"1010",1071,179084,2019-03-23 07:35:17,-41.719,-73.422,"HUGO","5g","nb",20944.5367464956,1,3
"1011",1072,179084,2019-03-24 10:22:57,-41.822,-73.633,"HUGO","5g","nb",8135.77112892754,1,3
"1012",1073,179084,2019-03-25 14:24:39,-41.787,-73.719,"HUGO","5g","nb",15432.147610419,1,0
"1013",1074,179084,2019-03-27 20:48:49,-41.919,-73.777,"HUGO","5g","nb",104792.300893012,0,0
"1014",1075,179084,2019-03-29 00:15:27,-42.861,-73.708,"HUGO","5g","nb",144432.91879868,0,0
"1015",1076,179084,2019-03-30 03:42:57,-41.561,-73.671,"HUGO","5g","nb",34705.6058016969,1,0
"1016",1077,179084,2019-03-31 07:40:54,-41.87,-73.733,"HUGO","5g","nb",18574.6792167492,1,5
"1017",1078,179084,2019-04-01 11:05:55,-41.765,-73.559,"HUGO","5g","nb",32926.571029095,1,5
"1018",1079,179084,2019-04-02 14:20:29,-41.884,-73.196,"HUGO","5g","nb",19627.7502544109,1,5
"1019",1080,179084,2019-04-04 20:51:53,-41.781,-73.388,"HUGO","5g","nb",18626.7834223085,1,5
"1020",1081,179084,2019-04-06 00:38:20,-41.785,-73.612,"HUGO","5g","nb",9324.36647367148,1,5
"1021",1082,179084,2019-04-07 03:25:44,-41.859,-73.559,"HUGO","5g","nb",7490.41812179862,1,5
"1022",1083,179084,2019-04-08 07:46:55,-41.808,-73.618,"HUGO","5g","nb",1854.34805868265,1,5
"1023",1084,179084,2019-04-09 11:32:27,-41.795,-73.632,"HUGO","5g","nb",15952.2925925071,1,5
"1024",1085,179084,2019-04-10 13:00:45,-41.836,-73.448,"HUGO","5g","nb",161685.459199477,0,0
"1025",1086,179084,2019-04-12 21:40:39,-40.386,-73.275,"HUGO","5g","nb",169436.776723575,0,0
"1026",1128,179084,2020-01-01 13:04:48,-41.86603,-73.76494,"HUGO","5g","nb",2191.48494113037,1,7
"1027",1129,179084,2020-01-04 22:53:06,-41.87303,-73.78962,"HUGO","5g","nb",1051.22656209198,1,7
"1028",1130,179084,2020-01-06 03:23:42,-41.87947,-73.7989,"HUGO","5g","nb",15161.2257010191,1,7
"1029",1131,179084,2020-01-09 12:17:27,-41.8188,-73.63536,"HUGO","5g","nb",10055.8521290537,1,7
"1030",1132,179084,2020-01-12 22:52:01,-41.86339,-73.74073,"HUGO","5g","nb",3835.34105011609,1,7
"1031",1133,179084,2020-01-14 00:06:58,-41.87691,-73.78324,"HUGO","5g","nb",3802.00521599693,1,7
"1032",1134,179084,2020-01-17 11:58:40,-41.85722,-73.74578,"HUGO","5g","nb",3883.44087652754,1,7
"1033",1135,179084,2020-01-20 21:19:28,-41.89179,-73.73878,"HUGO","5g","nb",2711.19432431231,1,7
"1034",1136,179084,2020-01-22 02:12:36,-41.87305,-73.75971,"HUGO","5g","nb",11995.5198388714,1,7
"1035",1137,179084,2020-01-25 11:22:32,-41.8062,-73.64628,"HUGO","5g","nb",13477.9773048375,1,7
"1036",1138,179084,2020-01-28 22:02:56,-41.90342,-73.74341,"HUGO","5g","nb",12631.2288262289,1,7
"1037",1139,179084,2020-01-30 00:04:26,-41.82451,-73.63386,"HUGO","5g","nb",4266.23068328799,1,7
"1038",1140,179084,2020-01-31 02:04:33,-41.80137,-73.59288,"HUGO","5g","nb",16707.8724526439,1,7
"1039",1141,179084,2020-02-03 14:28:03,-41.87819,-73.76583,"HUGO","5g","nb",5056.10920742351,1,7
"1040",1142,179084,2020-02-06 23:01:42,-41.84589,-73.72292,"HUGO","5g","nb",9264.2504744214,1,7
"1041",1143,179084,2020-02-08 02:36:30,-41.82527,-73.61485,"HUGO","5g","nb",5969.07244286567,1,7
"1042",1144,179084,2020-02-10 10:06:51,-41.8451,-73.68164,"HUGO","5g","nb",11334.1622695763,1,7
"1043",1145,179084,2020-02-11 13:01:14,-41.84825,-73.54523,"HUGO","5g","nb",18666.674888722,1,7
"1044",1146,179084,2020-02-14 23:08:35,-41.87552,-73.76707,"HUGO","5g","nb",1644.72352959264,1,7
"1045",1147,179084,2020-02-16 01:16:14,-41.86099,-73.76325,"HUGO","5g","nb",14030.593161603,1,7
"1046",1148,179084,2020-02-19 12:38:04,-41.9605,-73.65908,"HUGO","5g","nb",14946.8254062751,1,7
"1047",1149,179084,2020-02-20 14:51:33,-41.84588,-73.75346,"HUGO","5g","nb",7778.44607303613,1,7
"1048",1150,179084,2020-02-22 23:16:28,-41.82612,-73.66362,"HUGO","5g","nb",3624.40382112522,1,7
"1049",1151,179084,2020-02-24 02:37:32,-41.82226,-73.6203,"HUGO","5g","nb",612.654739744978,1,0
"1050",1152,179084,2020-02-27 11:39:54,-41.82361,-73.61315,"HUGO","5g","nb",97443.1210347107,0,0
"1051",1153,179084,2020-03-02 23:10:15,-41.50846,-72.5212,"HUGO","5g","nb",98960.3625319995,0,0
"1052",1154,179084,2020-03-07 14:22:00,-41.81608,-73.63633,"HUGO","5g","nb",6770.65050296629,1,9
"1053",1155,179084,2020-03-10 23:31:53,-41.87679,-73.62898,"HUGO","5g","nb",7159.05624274975,1,9
"1054",1156,179084,2020-03-12 01:39:11,-41.81262,-73.63708,"HUGO","5g","nb",2638.97972143181,1,9
"1055",1157,179084,2020-03-15 11:58:40,-41.81805,-73.60616,"HUGO","5g","nb",20921.8848011749,1,9
"1056",1158,179084,2020-03-18 21:03:06,-41.98458,-73.72399,"HUGO","5g","nb",19475.3065330993,1,9
"1057",1159,179084,2020-03-19 23:17:26,-41.81938,-73.64533,"HUGO","5g","nb",1159.46414522736,1,9
"1058",1160,179084,2020-04-01 12:02:53,-41.82967,-73.64298,"HUGO","5g","nb",5209.9664976936,1,9
"1059",1161,179084,2020-04-04 21:53:41,-41.82362,-73.70517,"HUGO","5g","nb",5600.81950789019,1,9
"1060",1162,179084,2020-04-06 02:59:22,-41.80559,-73.64222,"HUGO","5g","nb",1560.02731525585,1,9
"1061",1163,179084,2020-04-07 04:15:54,-41.80537,-73.62345,"HUGO","5g","nb",1718.65790692559,1,9
"1062",1164,179084,2020-04-08 10:26:02,-41.82083,-73.62258,"HUGO","5g","nb",2510.09375665165,1,9
"1063",1165,179084,2020-04-09 13:22:21,-41.80921,-73.64849,"HUGO","5g","nb",28942.3899467864,1,9
"1064",1166,179084,2020-04-11 21:54:43,-41.77312,-73.30365,"HUGO","5g","nb",1697.59853962775,1,9
"1065",1167,179084,2020-04-20 10:55:10,-41.76702,-73.32237,"HUGO","5g","nb",6556.30651238696,1,9
"1066",1168,179084,2020-04-21 13:02:00,-41.81633,-73.36573,"HUGO","5g","nb",7290.71165523259,1,9
"1067",1169,179084,2020-04-26 13:37:50,-41.77068,-73.3027,"HUGO","5g","nb",11967.947076743,1,9
"1068",1170,179084,2020-05-05 01:21:48,-41.85009,-73.40005,"HUGO","5g","nb",14864.9170267259,1,9
"1069",1171,179084,2020-05-09 22:20:32,-41.74772,-73.28484,"HUGO","5g","nb",1462.47609124167,1,9
"1070",1172,179084,2020-06-14 10:44:12,-41.74255,-73.30101,"HUGO","5g","nb",5279.99494275124,1,9
"1071",1173,179084,2020-07-13 21:51:36,-41.73608,-73.36389,"HUGO","5g","nb",5782.17528218084,1,9
"1072",1174,179084,2021-01-02 14:27:48,-41.76978,-73.3109,"HUGO","5g","nb",120.176936957019,1,9
"1073",1175,179084,2021-01-03 23:40:36,-41.76872,-73.31061,"HUGO","5g","nb",680.636233693684,1,9
"1074",1176,179084,2021-01-04 23:28:41,-41.76532,-73.3038,"HUGO","5g","nb",17504.2545863375,1,9
"1075",1177,179084,2021-01-05 23:16:44,-41.64699,-73.44271,"HUGO","5g","nb",9631.38618654301,1,9
"1076",1178,179084,2021-01-06 22:15:04,-41.72896,-73.40496,"HUGO","5g","nb",10616.9380600973,1,9
"1077",1179,179084,2021-01-07 22:00:33,-41.76353,-73.28596,"HUGO","5g","nb",4980.75384010213,1,9
"1078",1180,179084,2021-01-08 22:04:24,-41.79484,-73.24307,"HUGO","5g","nb",30679.0734681692,1,9
"1079",1181,179084,2021-02-02 22:24:13,-41.58768,-73.48683,"HUGO","5g","nb",21864.1042713304,1,9
"1080",1182,179084,2021-02-04 01:04:13,-41.75138,-73.34101,"HUGO","5g","nb",2731.59637205955,1,9
"1081",1183,179084,2021-02-05 00:39:33,-41.76766,-73.31639,"HUGO","5g","nb",17383.9658152684,1,9
"1082",1184,179084,2021-02-05 22:29:05,-41.63523,-73.20507,"HUGO","5g","nb",8007.21921705322,1,9
"1083",1185,179084,2021-02-06 21:58:28,-41.61916,-73.1114,"HUGO","5g","nb",33055.7808570775,1,9
"1084",1186,179084,2021-02-08 01:03:04,-41.76016,-73.46107,"HUGO","5g","nb",18240.4132739657,1,9
"1085",1187,179084,2021-03-06 21:54:57,-41.83576,-73.26624,"HUGO","5g","nb",8592.33733063237,1,9
"1086",1188,179084,2021-03-10 00:22:07,-41.76762,-73.31519,"HUGO","5g","nb",137.420846807861,1,9
"1087",1189,179084,2021-03-10 22:30:45,-41.76669,-73.31628,"HUGO","5g","nb",4411.49703553808,1,9
"1088",1190,179084,2021-03-11 22:15:19,-41.76758,-73.36932,"HUGO","5g","nb",2688.05524503963,1,9
"1089",1191,179084,2021-03-12 22:00:33,-41.74965,-73.34761,"HUGO","5g","nb",3812.40040205597,1,9
"1090",1192,179084,2021-03-13 23:35:22,-41.7735,-73.31464,"HUGO","5g","nb",1886.9025034309,1,9
"1091",1193,179084,2021-03-14 23:24:07,-41.75674,-73.31835,"HUGO","5g","nb",5468.11835030477,1,9
"1092",1194,179084,2021-03-15 22:44:49,-41.78906,-73.26874,"HUGO","5g","nb",10842.8824976533,1,9
"1093",1195,179084,2021-03-16 22:35:55,-41.76173,-73.39394,"HUGO","5g","nb",7474.47438570891,1,9
"1094",1196,179084,2021-03-17 22:21:18,-41.76804,-73.30445,"HUGO","5g","nb",1897.95987340286,1,9
"1095",1197,179084,2021-03-18 22:06:16,-41.76709,-73.32724,"HUGO","5g","nb",8011.57602295947,1,9
"1096",1198,179084,2021-03-19 21:51:49,-41.79985,-73.4131,"HUGO","5g","nb",9189.67712472892,1,9
"1097",1199,179084,2021-03-20 21:47:48,-41.76166,-73.31504,"HUGO","5g","nb",3688.81142583364,1,9
"1098",1200,179084,2021-03-21 23:42:01,-41.76943,-73.35817,"HUGO","5g","nb",27987.2784443443,1,0
"1099",1201,179084,2021-03-24 22:12:03,-41.78486,-73.02217,"HUGO","5g","nb",169217.477676735,0,0
"1100",1202,179084,2021-03-25 22:31:43,-41.53165,-75.02557,"HUGO","5g","nb",142616.565095074,0,0
"1101",1203,179084,2021-03-29 22:06:39,-41.72203,-73.33305,"HUGO","5g","nb",3343.18343545329,1,11
"1102",1204,179084,2021-04-06 02:39:06,-41.74714,-73.35521,"HUGO","5g","nb",8500.96144385336,1,11
"1103",1205,179084,2021-04-08 13:55:25,-41.79733,-73.27802,"HUGO","5g","nb",0,1,0
"1104",1206,179075,2019-03-10 01:31:28,-42.001,-73.796,"HUGO","5g","nb",24051.2687331368,1,1
"1105",1207,179075,2019-03-11 02:17:56,-41.824,-73.629,"HUGO","5g","nb",545.736324364428,1,1
"1106",1208,179075,2019-03-12 02:55:19,-41.822,-73.623,"HUGO","5g","nb",818.599184717058,1,1
"1107",1209,179075,2019-03-13 03:10:26,-41.825,-73.632,"HUGO","5g","nb",755.90682348378,1,1
"1108",1210,179075,2019-03-14 09:18:27,-41.824,-73.623,"HUGO","5g","nb",5511.45603167283,1,1
"1109",1211,179075,2019-03-15 12:58:01,-41.819,-73.689,"HUGO","5g","nb",7159.34187826982,1,1
"1110",1212,179075,2019-03-16 12:53:06,-41.815,-73.603,"HUGO","5g","nb",3849.7275019568,1,1
"1111",1213,179075,2019-03-18 20:50:38,-41.781,-73.594,"HUGO","5g","nb",7669.6123108349,1,1
"1112",1214,179075,2019-03-19 22:15:53,-41.826,-73.664,"HUGO","5g","nb",22650.8652625868,1,1
"1113",1215,179075,2019-03-21 01:57:34,-41.785,-73.397,"HUGO","5g","nb",2124.99857283021,1,1
"1114",1216,179075,2019-03-22 03:24:05,-41.766,-73.4,"HUGO","5g","nb",43194.6209277397,1,1
"1115",1217,179075,2019-03-23 04:46:59,-42.013,-72.998,"HUGO","5g","nb",31964.8176525968,1,1
"1116",1218,179075,2019-03-24 09:00:04,-41.761,-73.184,"HUGO","5g","nb",11406.865741495,1,1
"1117",1219,179075,2019-03-25 12:43:22,-41.789,-73.316,"HUGO","5g","nb",22383.2254249242,1,1
"1118",1220,179075,2019-03-26 13:56:31,-41.829,-73.58,"HUGO","5g","nb",23880.3580066774,1,1
"1119",1221,179075,2019-03-28 20:36:17,-41.784,-73.861,"HUGO","5g","nb",20515.0269976575,1,1
"1120",1222,179075,2019-03-29 22:01:29,-41.824,-73.62,"HUGO","5g","nb",1928.04190659716,1,1
"1121",1223,179075,2019-03-31 02:33:29,-41.808,-73.629,"HUGO","5g","nb",444.278382267948,1,1
"1122",1224,179075,2019-04-01 03:14:28,-41.812,-73.629,"HUGO","5g","nb",3391.56066493831,1,1
"1123",1225,179075,2019-04-02 07:18:32,-41.803,-73.59,"HUGO","5g","nb",3729.04450639452,1,1
"1124",1226,179075,2019-04-03 10:05:07,-41.822,-73.627,"HUGO","5g","nb",14235.4094936844,1,1
"1125",1227,179075,2019-04-04 11:13:20,-41.801,-73.796,"HUGO","5g","nb",11338.3140534379,1,1
"1126",1228,179075,2019-04-05 13:56:11,-41.793,-73.66,"HUGO","5g","nb",7595.72667757891,1,1
"1127",1229,179075,2019-04-07 20:59:03,-41.831,-73.584,"HUGO","5g","nb",18103.6723753075,1,1
"1128",1230,179075,2019-04-08 22:06:34,-41.785,-73.375,"HUGO","5g","nb",14724.9304879817,1,1
"1129",1231,179075,2019-04-09 23:15:46,-41.879,-73.25,"HUGO","5g","nb",33184.922290654,1,1
"1130",1232,179075,2019-04-11 02:02:15,-41.821,-73.642,"HUGO","5g","nb",1329594.1672878,0,0
"1131",1233,179075,2019-04-12 03:55:06,-30.553,-78.691,"HUGO","5g","nb",1216566.88478663,0,0
"1132",1234,179075,2019-04-12 23:14:28,-20.218,-82.788,"HUGO","5g","nb",1381069.20474165,0,0
"1133",1235,179075,2019-04-13 21:05:32,-8.221,-86.328,"HUGO","5g","nb",1367421.25060744,0,0
"1134",1236,179075,2019-04-14 20:52:39,3.93,-88.614,"HUGO","5g","nb",543088.176571451,0,0
"1135",1237,179075,2019-04-15 23:12:09,8.827,-88.983,"HUGO","5g","nb",1404723.63234413,0,0
"1136",1238,179075,2019-04-16 23:54:02,20.228,-94.728,"HUGO","5g","nb",1807677.06088604,0,0
"1137",1239,179075,2019-04-17 23:43:45,36.211,-98.424,"HUGO","5g","nb",8740.46551127404,1,1
"1138",1240,179075,2019-04-18 23:13:02,36.271,-98.361,"HUGO","5g","nb",211672.039000453,0,0
"1139",1241,179075,2019-04-19 21:47:07,36.888,-100.599,"HUGO","5g","nb",193940.605211214,0,0
"1140",1242,179075,2019-04-20 17:11:25,36.956,-98.424,"HUGO","5g","nb",114573.861035082,0,0
"1141",1243,179075,2019-04-21 15:09:12,37.981,-98.578,"HUGO","5g","nb",52509.0357635522,0,0
"1142",1244,179075,2019-04-22 11:25:26,38.451,-98.646,"HUGO","5g","nb",16633.9943901364,1,0
"1143",1245,179075,2019-04-23 12:52:28,38.385,-98.475,"HUGO","5g","nb",15717.9452430638,1,0
"1144",1246,179075,2019-04-24 16:38:13,38.281,-98.597,"HUGO","5g","nb",440384.00146196,0,0
"1145",1247,179075,2019-04-25 17:40:45,42.247,-98.592,"HUGO","5g","nb",22607.1484441404,1,0
"1146",1248,179075,2019-04-26 22:02:02,42.425,-98.725,"HUGO","5g","nb",6576.0005072815,1,0
"1147",1249,179075,2019-04-28 01:44:05,42.367,-98.741,"HUGO","5g","nb",140527.060322077,0,0
"1148",1250,179075,2019-04-29 02:56:32,43.619,-98.495,"HUGO","5g","nb",7392.60304954542,1,9
"1149",1251,179075,2019-05-02 12:45:50,43.583,-98.418,"HUGO","5g","nb",711727.834781756,0,0
"1150",1252,179075,2019-05-03 16:01:21,49.32,-102.539,"HUGO","5g","nb",208321.647662203,0,0
